,id,feature_id,object_id
33653,98124,59,7251
33654,98143,50,7253
33655,98144,37,7253
33656,98145,28,7253
33657,98146,17,7253
33658,98147,7,7253
33659,98148,59,7253
33660,98167,50,7255
33661,98168,37,7255
33662,98169,28,7255
33663,98170,17,7255
33664,98171,7,7255
33665,102596,3,7611
33666,102597,16,7611
33667,102598,41,7611
33668,102599,49,7611
33669,102600,46,7611
33670,97666,50,7216
33671,97667,37,7216
33672,97668,28,7216
33673,97669,17,7216
33674,97670,7,7216
33675,97671,59,7216
33676,97684,50,7218
33677,97685,37,7218
33678,97686,28,7218
33679,97687,17,7218
33680,97688,7,7218
33681,97689,59,7218
33682,97690,50,7214
33683,97691,37,7214
33684,97692,28,7214
33685,97693,17,7214
33686,97694,7,7214
33687,97695,59,7214
33688,97702,50,7219
33689,97703,37,7219
33690,97704,28,7219
33691,97705,17,7219
33692,97706,7,7219
33693,97707,59,7219
33694,97714,50,7217
33695,97715,37,7217
33696,97716,28,7217
33697,97717,17,7217
33698,97718,7,7217
33699,97719,59,7217
33700,97726,50,7220
33701,97727,37,7220
33702,97728,28,7220
33703,97729,17,7220
33704,97730,7,7220
33705,97736,50,7221
33706,97737,37,7221
33707,97738,28,7221
33708,97739,17,7221
33709,97740,7,7221
33710,97741,59,7221
33711,98367,50,7271
33712,98368,37,7271
33713,98369,28,7271
33714,98370,17,7271
33715,98371,7,7271
33716,98372,59,7271
33717,97760,50,7223
33718,97761,37,7223
33719,97762,28,7223
33720,97763,17,7223
33721,97764,7,7223
33722,97765,59,7223
33723,98421,50,7275
33724,98422,37,7275
33725,98423,28,7275
33726,98424,17,7275
33727,98425,7,7275
33728,98426,59,7275
33729,97796,50,7224
33730,97797,37,7224
33731,97798,28,7224
33732,97799,17,7224
33733,97800,7,7224
33734,97801,59,7224
33735,97802,50,7225
33736,97803,37,7225
33737,97804,28,7225
33738,97805,17,7225
33739,97806,7,7225
33740,97812,50,7226
33741,97813,37,7226
33742,97814,28,7226
33743,97815,17,7226
33744,97816,7,7226
33745,97822,50,7227
33746,97823,37,7227
33747,97824,28,7227
33748,97825,17,7227
33749,97826,7,7227
33750,97832,50,7228
33751,97833,37,7228
33752,97834,28,7228
33753,97835,17,7228
33754,97836,7,7228
33755,97842,50,7229
33756,97843,37,7229
33757,97844,28,7229
33758,97845,17,7229
33759,97846,7,7229
33760,97864,50,7230
33761,97865,37,7230
33762,97866,28,7230
33763,97867,17,7230
33764,97868,7,7230
33765,97869,59,7230
33766,97870,50,7231
33767,97871,37,7231
33768,97872,28,7231
33769,97873,17,7231
33770,97874,7,7231
33771,97875,59,7231
33772,98453,3,5955
33773,98454,63,5955
33774,98455,49,5955
33775,98456,41,5955
33776,98457,18,5955
33777,98467,3,5952
33778,97882,50,7232
33779,97883,37,7232
33780,97884,28,7232
33781,97885,17,7232
33782,97886,7,7232
33783,97887,59,7232
33784,98468,63,5952
33785,98469,49,5952
33786,98470,41,5952
33787,98471,53,5952
33788,98481,3,5949
33789,98482,63,5949
33790,97894,50,7233
33791,97895,37,7233
33792,97896,28,7233
33793,97897,17,7233
33794,97898,7,7233
33795,97899,59,7233
33796,98483,49,5949
33797,98484,41,5949
33798,98538,17,7280
33799,98539,7,7280
33800,102521,3,7605
33801,98033,50,7244
33802,97906,50,7234
33803,97907,37,7234
33804,97908,28,7234
33805,97909,17,7234
33806,97910,7,7234
33807,97911,59,7234
33808,98034,37,7244
33809,98035,28,7244
33810,98036,17,7244
33811,98037,7,7244
33812,98038,59,7244
33813,102522,16,7605
33814,102523,41,7605
33815,102524,49,7605
33816,102525,46,7605
33817,98103,50,7249
33818,98104,37,7249
33819,98105,28,7249
33820,98106,17,7249
33821,98107,7,7249
33822,98108,59,7249
33823,98603,28,7286
33824,98604,17,7286
33825,98605,7,7286
33826,98606,59,7286
33827,98613,50,7287
33828,98614,37,7287
33829,98615,28,7287
33830,98616,17,7287
33831,98617,7,7287
33832,98195,50,7257
33833,98196,37,7257
33834,98197,28,7257
33835,98198,17,7257
33836,98199,7,7257
33837,98200,59,7257
33838,98219,50,7259
33839,98220,37,7259
33840,98221,28,7259
33841,98222,17,7259
33842,98223,7,7259
33843,98224,59,7259
33844,98243,50,7261
33845,98244,37,7261
33846,98245,28,7261
33847,98246,17,7261
33848,98247,7,7261
33849,98248,59,7261
33850,98267,50,7263
33851,98268,37,7263
33852,98269,28,7263
33853,98270,17,7263
33854,98271,7,7263
33855,98272,59,7263
33856,98291,50,7265
33857,98292,37,7265
33858,98293,28,7265
33859,98294,17,7265
33860,98295,7,7265
33861,98296,59,7265
33862,98315,50,7267
33863,98316,37,7267
33864,98317,28,7267
33865,98318,17,7267
33866,98319,7,7267
33867,98320,59,7267
33868,98618,59,7287
33869,98357,50,7270
33870,98358,37,7270
33871,98359,28,7270
33872,98360,17,7270
33873,98361,7,7270
33874,98625,50,7288
33875,98626,37,7288
33876,98627,28,7288
33877,98628,17,7288
33878,98629,7,7288
33879,98391,50,7273
33880,98392,37,7273
33881,98393,28,7273
33882,98394,17,7273
33883,98395,7,7273
33884,98396,59,7273
33885,98409,50,7274
33886,98410,37,7274
33887,98411,28,7274
33888,98412,17,7274
33889,98413,7,7274
33890,98414,59,7274
33891,98630,59,7288
33892,98637,50,7289
33893,98638,37,7289
33894,98639,28,7289
33895,98640,17,7289
33896,98641,7,7289
33897,98647,50,7290
33898,98648,37,7290
33899,98649,28,7290
33900,98650,17,7290
33901,98651,7,7290
33902,98652,59,7290
33903,98659,50,7291
33904,98660,37,7291
33905,98661,28,7291
33906,98662,17,7291
33907,98663,7,7291
33908,98664,59,7291
33909,98671,50,7292
33910,98672,37,7292
33911,98673,28,7292
33912,98674,17,7292
33913,98675,7,7292
33914,98676,59,7292
33915,98683,50,7293
33916,98684,37,7293
33917,98685,28,7293
33918,98686,17,7293
33919,98687,7,7293
33920,98693,50,7294
33921,98694,37,7294
33922,98695,28,7294
33923,98696,17,7294
33924,98697,7,7294
33925,98703,50,7295
33926,98704,37,7295
33927,98705,28,7295
33928,98706,17,7295
33929,98707,7,7295
33930,98708,59,7295
33931,98715,50,7296
33932,98716,37,7296
33933,98717,28,7296
33934,98718,17,7296
33935,98719,7,7296
33936,98720,59,7296
33937,98727,50,7297
33938,98728,37,7297
33939,98729,28,7297
33940,98730,17,7297
33941,98731,7,7297
33942,98737,50,7298
33943,98738,37,7298
33944,98739,28,7298
33945,98740,17,7298
33946,98741,7,7298
33947,98742,59,7298
33948,101257,50,7517
33949,101258,37,7517
33950,101259,28,7517
33951,101260,17,7517
33952,101261,7,7517
33953,101262,59,7517
33954,98749,50,7299
33955,98750,37,7299
33956,98751,28,7299
33957,98752,17,7299
33958,98753,7,7299
33959,130671,46,8726
33960,130832,46,8708
33961,130833,61,8708
33962,130834,23,8708
33963,103893,3,7607
33964,98765,50,7300
33965,98766,37,7300
33966,98767,28,7300
33967,98768,17,7300
33968,98769,7,7300
33969,101464,50,7530
33970,101465,37,7530
33971,101466,28,7530
33972,101467,17,7530
33973,101468,7,7530
33974,101509,50,7535
33975,101510,37,7535
33976,101511,28,7535
33977,101512,17,7535
33978,101513,7,7535
33979,98790,50,7301
33980,98791,37,7301
33981,98792,28,7301
33982,98793,17,7301
33983,98794,7,7301
33984,101603,50,7544
33985,101604,37,7544
33986,101605,28,7544
33987,101606,17,7544
33988,101607,7,7544
33989,98800,50,7302
33990,98801,37,7302
33991,98802,28,7302
33992,98803,17,7302
33993,98804,7,7302
33994,98815,50,7303
33995,98816,37,7303
33996,98817,28,7303
33997,98818,17,7303
33998,98819,7,7303
33999,98825,50,7304
34000,98826,37,7304
34001,98827,28,7304
34002,98828,17,7304
34003,98829,7,7304
34004,101782,50,7560
34005,101783,37,7560
34006,101784,28,7560
34007,101785,17,7560
34008,98835,50,7305
34009,98836,37,7305
34010,98837,28,7305
34011,98838,17,7305
34012,98839,7,7305
34013,101786,7,7560
34014,101787,59,7560
34015,101820,50,7564
34016,101821,37,7564
34017,101822,28,7564
34018,98845,50,7306
34019,98846,37,7306
34020,98847,28,7306
34021,98848,17,7306
34022,98849,7,7306
34023,101823,17,7564
34024,101824,7,7564
34025,101850,50,7567
34026,101851,37,7567
34027,101852,28,7567
34028,98855,50,7307
34029,98856,37,7307
34030,98857,28,7307
34031,98858,17,7307
34032,98859,7,7307
34033,101853,17,7567
34034,101854,7,7567
34035,98865,50,7308
34036,98866,37,7308
34037,98867,28,7308
34038,98868,17,7308
34039,98869,7,7308
34040,98875,50,7309
34041,98876,37,7309
34042,98877,28,7309
34043,98878,17,7309
34044,98879,7,7309
34045,101967,50,7578
34046,101968,37,7578
34047,101969,28,7578
34048,98895,50,7311
34049,98896,37,7311
34050,98897,28,7311
34051,98898,17,7311
34052,98899,7,7311
34053,101970,17,7578
34054,101971,7,7578
34055,101972,59,7578
34056,101991,50,7580
34057,101992,37,7580
34058,98905,50,7312
34059,98906,37,7312
34060,98907,28,7312
34061,98908,17,7312
34062,98909,7,7312
34063,98910,59,7312
34064,101993,28,7580
34065,101994,17,7580
34066,98923,50,7313
34067,98924,37,7313
34068,98925,28,7313
34069,98926,17,7313
34070,98927,7,7313
34071,98928,59,7313
34072,98935,50,7314
34073,98936,37,7314
34074,98937,28,7314
34075,98938,17,7314
34076,98939,7,7314
34077,98945,50,7315
34078,98946,37,7315
34079,98947,28,7315
34080,98948,17,7315
34081,98949,7,7315
34082,98950,59,7315
34083,98957,50,7316
34084,98958,37,7316
34085,98959,28,7316
34086,98960,17,7316
34087,98961,7,7316
34088,98967,50,7317
34089,98968,37,7317
34090,98969,28,7317
34091,98970,17,7317
34092,98971,7,7317
34093,98972,59,7317
34094,98979,50,7318
34095,98980,37,7318
34096,98981,28,7318
34097,98982,17,7318
34098,98983,7,7318
34099,98984,59,7318
34100,98991,50,7319
34101,98992,37,7319
34102,98993,28,7319
34103,98994,17,7319
34104,98995,7,7319
34105,99006,50,7320
34106,99007,37,7320
34107,99008,28,7320
34108,99009,17,7320
34109,99010,7,7320
34110,99016,50,7321
34111,99017,37,7321
34112,99018,28,7321
34113,99019,17,7321
34114,99020,7,7321
34115,99026,50,7322
34116,99027,37,7322
34117,99028,28,7322
34118,99029,17,7322
34119,99030,7,7322
34120,99031,59,7322
34121,102100,17,7522
34122,102101,7,7522
34123,102113,37,7526
34124,102114,28,7526
34125,102115,17,7526
34126,102116,7,7526
34127,99038,50,7323
34128,99039,37,7323
34129,99040,28,7323
34130,99041,17,7323
34131,99042,7,7323
34132,99043,59,7323
34133,102122,50,7524
34134,99050,50,7324
34135,99051,37,7324
34136,99052,28,7324
34137,99053,17,7324
34138,99054,7,7324
34139,101424,50,6692
34140,99060,50,7325
34141,99061,37,7325
34142,99062,28,7325
34143,99063,17,7325
34144,99064,7,7325
34145,99065,59,7325
34146,101425,17,6692
34147,101426,28,6692
34148,101427,7,6692
34149,101428,37,6692
34150,101469,50,7531
34151,101470,37,7531
34152,101471,28,7531
34153,101472,17,7531
34154,101473,7,7531
34155,99077,50,7326
34156,99078,37,7326
34157,99079,28,7326
34158,99080,17,7326
34159,99081,7,7326
34160,101563,50,7540
34161,101564,37,7540
34162,99087,50,7327
34163,99088,37,7327
34164,99089,28,7327
34165,99090,17,7327
34166,99091,7,7327
34167,99092,59,7327
34168,101565,28,7540
34169,101566,17,7540
34170,101567,7,7540
34171,99099,50,7328
34172,99100,37,7328
34173,99101,28,7328
34174,99102,17,7328
34175,99103,7,7328
34176,99109,50,7329
34177,99110,37,7329
34178,99111,28,7329
34179,99112,17,7329
34180,99113,7,7329
34181,102981,3,7619
34182,101698,50,7553
34183,101699,37,7553
34184,101700,28,7553
34185,101701,17,7553
34186,101702,7,7553
34187,101740,50,7557
34188,101741,37,7557
34189,101742,28,7557
34190,99124,50,7330
34191,99125,37,7330
34192,99126,28,7330
34193,99127,17,7330
34194,99128,7,7330
34195,101743,17,7557
34196,101744,7,7557
34197,101745,59,7557
34198,102982,16,7619
34199,102983,41,7619
34200,99134,50,7331
34201,99135,37,7331
34202,99136,28,7331
34203,99137,17,7331
34204,99138,7,7331
34205,99139,59,7331
34206,102984,49,7619
34207,102985,46,7619
34208,99146,50,7332
34209,99147,37,7332
34210,99148,28,7332
34211,99149,17,7332
34212,99150,7,7332
34213,99156,50,7333
34214,99157,37,7333
34215,99158,28,7333
34216,99159,17,7333
34217,99160,7,7333
34218,99161,59,7333
34219,99168,50,7334
34220,99169,37,7334
34221,99170,28,7334
34222,99171,17,7334
34223,99172,7,7334
34224,99178,50,7335
34225,99179,37,7335
34226,99180,28,7335
34227,99181,17,7335
34228,99182,7,7335
34229,99188,50,7336
34230,99189,37,7336
34231,99190,28,7336
34232,99191,17,7336
34233,99192,7,7336
34234,99198,50,7337
34235,99199,37,7337
34236,99200,28,7337
34237,99201,17,7337
34238,99202,7,7337
34239,99203,59,7337
34240,99210,50,7338
34241,99211,37,7338
34242,99212,28,7338
34243,99213,17,7338
34244,99214,7,7338
34245,99220,50,7339
34246,99221,37,7339
34247,99222,28,7339
34248,99223,17,7339
34249,99224,7,7339
34250,99225,59,7339
34251,99232,50,7340
34252,99233,37,7340
34253,99234,28,7340
34254,99235,17,7340
34255,99236,7,7340
34256,99242,50,7341
34257,99243,37,7341
34258,99244,28,7341
34259,99245,17,7341
34260,99246,7,7341
34261,99247,59,7341
34262,99254,50,7342
34263,99255,37,7342
34264,99256,28,7342
34265,99257,17,7342
34266,99258,7,7342
34267,99264,50,7343
34268,99265,37,7343
34269,99266,28,7343
34270,99267,17,7343
34271,99268,7,7343
34272,99274,50,7344
34273,99275,37,7344
34274,99276,28,7344
34275,99277,17,7344
34276,99278,7,7344
34277,99279,59,7344
34278,99291,50,7345
34279,99292,37,7345
34280,99293,28,7345
34281,99294,17,7345
34282,99295,7,7345
34283,99301,50,7346
34284,99302,37,7346
34285,99303,28,7346
34286,99304,17,7346
34287,99305,7,7346
34288,99311,50,7347
34289,99312,37,7347
34290,99313,28,7347
34291,99314,17,7347
34292,99315,7,7347
34293,99321,50,7348
34294,99322,37,7348
34295,99323,28,7348
34296,99324,17,7348
34297,99325,7,7348
34298,130672,23,8735
34299,130673,3,8735
34300,130674,44,8735
34301,130675,61,8735
34302,130676,46,8735
34303,99331,50,7349
34304,99332,37,7349
34305,99333,28,7349
34306,99334,17,7349
34307,99335,7,7349
34308,99341,50,7350
34309,99342,37,7350
34310,99343,28,7350
34311,99344,17,7350
34312,99345,7,7350
34313,99351,50,7351
34314,99352,37,7351
34315,99353,28,7351
34316,99354,17,7351
34317,99355,7,7351
34318,99356,59,7351
34319,114046,50,8436
34320,114047,37,8436
34321,114048,28,8436
34322,114049,17,8436
34323,114050,7,8436
34324,99363,50,7352
34325,99364,37,7352
34326,99365,28,7352
34327,99366,17,7352
34328,99367,7,7352
34329,99368,59,7352
34330,101519,50,7536
34331,101520,37,7536
34332,101521,28,7536
34333,101522,17,7536
34334,101523,7,7536
34335,99380,50,7353
34336,99381,37,7353
34337,99382,28,7353
34338,99383,17,7353
34339,99384,7,7353
34340,101613,50,7545
34341,99390,50,7354
34342,99391,37,7354
34343,99392,28,7354
34344,99393,17,7354
34345,99394,7,7354
34346,101614,37,7545
34347,101615,28,7545
34348,101616,17,7545
34349,101617,7,7545
34350,101658,50,7549
34351,99400,50,7355
34352,99401,37,7355
34353,99402,28,7355
34354,99403,17,7355
34355,99404,7,7355
34356,101659,37,7549
34357,101660,28,7549
34358,101661,17,7549
34359,101662,7,7549
34360,99410,50,7356
34361,99411,37,7356
34362,99412,28,7356
34363,99413,17,7356
34364,99414,7,7356
34365,99425,50,7358
34366,99426,37,7358
34367,99427,28,7358
34368,99428,17,7358
34369,99429,7,7358
34370,99435,50,7359
34371,99436,37,7359
34372,99437,28,7359
34373,99438,17,7359
34374,99439,7,7359
34375,99445,50,7360
34376,99446,37,7360
34377,99447,28,7360
34378,99448,17,7360
34379,99449,7,7360
34380,99455,50,7361
34381,99456,37,7361
34382,99457,28,7361
34383,99458,17,7361
34384,99459,7,7361
34385,101885,50,7570
34386,99465,50,7362
34387,99466,37,7362
34388,99467,28,7362
34389,99468,17,7362
34390,99469,7,7362
34391,101886,37,7570
34392,101887,28,7570
34393,101888,17,7570
34394,101889,7,7570
34395,101915,50,7573
34396,99475,50,7363
34397,99476,37,7363
34398,99477,28,7363
34399,99478,17,7363
34400,99479,7,7363
34401,101916,37,7573
34402,101917,28,7573
34403,101918,17,7573
34404,101919,7,7573
34405,99485,50,7364
34406,99486,37,7364
34407,99487,28,7364
34408,99488,17,7364
34409,99489,7,7364
34410,99495,50,7365
34411,99496,37,7365
34412,99497,28,7365
34413,99498,17,7365
34414,99499,7,7365
34415,99505,50,7366
34416,99506,37,7366
34417,99507,28,7366
34418,99508,17,7366
34419,99509,7,7366
34420,99510,59,7366
34421,99517,50,7367
34422,99518,37,7367
34423,99519,28,7367
34424,99520,17,7367
34425,99521,7,7367
34426,99527,50,7368
34427,99528,37,7368
34428,99529,28,7368
34429,99530,17,7368
34430,99531,7,7368
34431,99537,50,7369
34432,99538,37,7369
34433,99539,28,7369
34434,99540,17,7369
34435,99541,7,7369
34436,99547,50,7370
34437,99548,37,7370
34438,99549,28,7370
34439,99550,17,7370
34440,99551,7,7370
34441,99557,50,7371
34442,99558,37,7371
34443,99559,28,7371
34444,99560,17,7371
34445,99561,7,7371
34446,99562,59,7371
34447,99569,50,7372
34448,99570,37,7372
34449,99571,28,7372
34450,99572,17,7372
34451,99573,7,7372
34452,99574,59,7372
34453,99581,50,7373
34454,99582,37,7373
34455,99583,28,7373
34456,99584,17,7373
34457,99585,7,7373
34458,99591,50,7374
34459,99592,37,7374
34460,99593,28,7374
34461,99594,17,7374
34462,99595,7,7374
34463,99601,50,7375
34464,99602,37,7375
34465,99603,28,7375
34466,99604,17,7375
34467,99605,7,7375
34468,99606,59,7375
34469,99613,50,7376
34470,99614,37,7376
34471,99615,28,7376
34472,99616,17,7376
34473,99617,7,7376
34474,102536,3,7601
34475,102537,16,7601
34476,102538,41,7601
34477,102539,49,7601
34478,102540,46,7601
34479,99623,50,7377
34480,99624,37,7377
34481,99625,28,7377
34482,99626,17,7377
34483,99627,7,7377
34484,99628,59,7377
34485,99635,50,7378
34486,99636,37,7378
34487,99637,28,7378
34488,99638,17,7378
34489,99639,7,7378
34490,99640,59,7378
34491,101434,50,7529
34492,99647,50,7379
34493,99648,37,7379
34494,99649,28,7379
34495,99650,17,7379
34496,99651,7,7379
34497,101435,37,7529
34498,101436,28,7529
34499,101437,17,7529
34500,101438,7,7529
34501,101479,50,7532
34502,99657,50,7380
34503,99658,37,7380
34504,99659,28,7380
34505,99660,17,7380
34506,99661,7,7380
34507,99662,59,7380
34508,101480,37,7532
34509,101481,28,7532
34510,101482,17,7532
34511,101483,7,7532
34512,99669,50,7381
34513,99670,37,7381
34514,99671,28,7381
34515,99672,17,7381
34516,99673,7,7381
34517,101573,50,7541
34518,101574,37,7541
34519,101575,28,7541
34520,101576,17,7541
34521,101577,7,7541
34522,99685,50,7382
34523,99686,37,7382
34524,99687,28,7382
34525,99688,17,7382
34526,99689,7,7382
34527,99690,59,7382
34528,99697,50,7383
34529,99698,37,7383
34530,99699,28,7383
34531,99700,17,7383
34532,99701,7,7383
34533,101708,50,7554
34534,101709,37,7554
34535,101710,28,7554
34536,101711,17,7554
34537,99707,50,7384
34538,99708,37,7384
34539,99709,28,7384
34540,99710,17,7384
34541,99711,7,7384
34542,101712,7,7554
34543,101752,50,7558
34544,101753,37,7558
34545,101754,28,7558
34546,101755,17,7558
34547,99717,50,7385
34548,99718,37,7385
34549,99719,28,7385
34550,99720,17,7385
34551,99721,7,7385
34552,101756,7,7558
34553,101757,59,7558
34554,101800,50,7562
34555,99727,50,7386
34556,99728,37,7386
34557,99729,28,7386
34558,99730,17,7386
34559,99731,7,7386
34560,99737,50,7387
34561,99738,37,7387
34562,99739,28,7387
34563,99740,17,7387
34564,99741,7,7387
34565,99747,50,7388
34566,99748,37,7388
34567,99749,28,7388
34568,99750,17,7388
34569,99751,7,7388
34570,99752,59,7388
34571,99759,50,7389
34572,99760,37,7389
34573,99761,28,7389
34574,99762,17,7389
34575,99763,7,7389
34576,99769,50,7390
34577,99770,37,7390
34578,99771,28,7390
34579,99772,17,7390
34580,99773,7,7390
34581,99779,50,7391
34582,99780,37,7391
34583,99781,28,7391
34584,99782,17,7391
34585,99783,7,7391
34586,99789,50,7392
34587,99790,37,7392
34588,99791,28,7392
34589,99792,17,7392
34590,99793,7,7392
34591,99799,50,7393
34592,99800,37,7393
34593,99801,28,7393
34594,99802,17,7393
34595,99803,7,7393
34596,99809,50,7394
34597,99810,37,7394
34598,99811,28,7394
34599,99812,17,7394
34600,99813,7,7394
34601,99814,59,7394
34602,99821,50,7395
34603,99822,37,7395
34604,99823,28,7395
34605,99824,17,7395
34606,99825,7,7395
34607,99831,50,7396
34608,99832,37,7396
34609,99833,28,7396
34610,99834,17,7396
34611,99835,7,7396
34612,99836,59,7396
34613,99843,50,7397
34614,99844,37,7397
34615,99845,28,7397
34616,99846,17,7397
34617,99847,7,7397
34618,99848,59,7397
34619,99855,50,7398
34620,99856,37,7398
34621,99857,28,7398
34622,99858,17,7398
34623,99859,7,7398
34624,99865,50,7399
34625,99866,37,7399
34626,99867,28,7399
34627,99868,17,7399
34628,99869,7,7399
34629,99875,50,7400
34630,99876,37,7400
34631,99877,28,7400
34632,99878,17,7400
34633,99879,7,7400
34634,99880,59,7400
34635,99887,50,7401
34636,99888,37,7401
34637,99889,28,7401
34638,99890,17,7401
34639,99891,7,7401
34640,99897,50,7402
34641,99898,37,7402
34642,99899,28,7402
